phbarc;phprsu;phcolp;phcocp;phlebi;phlesu;phadul;phfpre;phcocs;tititu;tiauto;Mes;Año
100350401;BMM   ;;MA   ;;;;14/10/2024;Q    ;Lucia di Lammermoor : dramma tragico in due parti /;Donizetti, Gaetano (1797-1848);10;2024
100054868;BMM   ;;MA   ;;;;14/10/2024;Q    ;Il Trovatore : dramma lirico in 4 parti /;Verdi, Giuseppe (1813-1901);10;2024
100784907;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;14/10/2024;T    ;El lenguaje musical : propuestas didácticas para los tres ci;Riu, Nuria.;10;2024
100060821;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;14/10/2024;Q    ;Suite popular nº 3 Sudamericana. I, Preludio : aire del alti;Cardoso, Jorge (1949-);10;2024
100061119;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;14/10/2024;Q    ;24 piezas sudamericanas. Album nº 1 /;Cardoso, Jorge (1949-);10;2024
100061112;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;14/10/2024;Q    ;Suite popular nº 3 Sudamericana. IX, Aire de milonga : (Urug;Cardoso, Jorge (1949-);10;2024
100321655;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;16/10/2024;Q    ;El saxofón ameno. cuaderno 1º : método para todos los saxofo;Londeix, Jean-Marie.;10;2024
100322592;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;17/10/2024;T    ;Cuadernos de un mamífero /;Satie, Erik (1866-1925);10;2024
101481224;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;17/10/2024;T    ;Armonía funcional /;Gabis, Claudio.;10;2024
100783172;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;18/10/2024;S    ;Life for rent [;Dido (1971-);10;2024
1300012821;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;18/10/2024;S    ;Seattle [;Damo Suzuki's Network.;10;2024
101483434;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;21/10/2024;V    ;Celibidache conducts Berlioz : Symphonie fantastique /;;10;2024
1300019634;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;22/10/2024;S    ;Cantatas /;Scarlatti, Alessandro (1660-1725);10;2024
100058177;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;23/10/2024;Q    ;Los maestros de la juventud. Album 5º : colección de piezas;;10;2024
101027910;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;23/10/2024;Q    ;Maestros y estilos /;Batista, Andrés (1937-);10;2024
101889141;BMM   ;;MA   ;;;;24/10/2024;Q    ;100 éxitos españoles [;;10;2024
101889151;BMM   ;;MA   ;;;;24/10/2024;Q    ;100 éxitos españoles [;;10;2024
101889147;BMM   ;;MA   ;;;;24/10/2024;Q    ;100 éxitos para recordar [;;10;2024
101889148;BMM   ;;MA   ;;;;24/10/2024;Q    ;100 éxitos tropicales [;;10;2024
101889143;BMM   ;;MA   ;;;;24/10/2024;Q    ;100 éxitos mexicanos [;;10;2024
101889139;BMM   ;;MA   ;;;;24/10/2024;Q    ;100 éxitos de siempre [;;10;2024
101889140;BMM   ;;MA   ;;;;24/10/2024;Q    ;100 éxitos más [;;10;2024
100325900;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;25/10/2024;Q    ;Tratado de solfeo. volumen III : ejercicios, lecciones y ter;Barrio, Adelino (1933-);10;2024
101029492;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;28/10/2024;Q    ;Tratado de solfeo. volumen I : teoría y práctica /;Barrio, Adelino (1933-);10;2024
101029493;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;28/10/2024;Q    ;Tratado de solfeo. Volumen II : teoría y práctica /;Barrio, Adelino (1933-);10;2024
100325900;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;30/10/2024;Q    ;Tratado de solfeo. volumen III : ejercicios, lecciones y ter;Barrio, Adelino (1933-);10;2024
100068704;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;28/10/2024;Q    ;Cinco sonatas para violín y bajo solo /;Ledesma, Juan de (c.1713-1781);10;2024
1300028320;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;29/10/2024;Q    ;Método fácil de ukelele. Vol 1 [;Piñeiro Garrosa, Carlos.;10;2024
101025621;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;30/10/2024;T    ;Vasos comunicantes : cómo y para qué escribir canciones /;Galindo, Bruno (1960-);10;2024
100072780;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;16/10/2024;T    ;Tratado de armonía. Libro I /;Zamacois, Joaquím (1894-1976);10;2024
1300025384;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;16/10/2024;Q    ;Escalando la técnica con mi saxofón : 2º EE.EE. /;Mata Moral, Antonio (1972-);10;2024
1300029158;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;17/10/2024;Q    ;Sonates pour le viollon et pour le clavecin (1707). Vol. I,;Jacquet de la Guerre, Elisabeth Claude (1666-1729);10;2024
1300029164;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;23/10/2024;Q    ;Sonates pour le viollon et pour le clavecin (1707). Vol. II,;Jacquet de la Guerre, Elisabeth Claude (1666-1729);10;2024
100052077;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;17/10/2024;T    ;Juan Sebastían Bach /;Forkel, J. N.;10;2024
101888455;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;17/10/2024;T    ;Método gráfico de improvisación musical /;Arnal, Iñaki.;10;2024
100074749;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;18/10/2024;T    ;La música clásica : la era de Haydn, Mozart y Beethoven /;Downs, Philip G.;10;2024
1300022454;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;22/10/2024;S    ;Intégrale des Mélodies [;Fauré, Gabriel (1845-1924);10;2024
1300026897;BMM   ;USU  ;OA   ;BMM   ;BMM   ;1;22/10/2024;S    ;Heavy sleep [;;10;2024
1300028990;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;25/10/2024;T    ;Los Beatles y ellas /;Plaza, José María.;10;2024
101488786;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;25/10/2024;Q    ;Carmen : vocal score /;Bizet, Georges (1838-1875);10;2024
101488786;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;30/10/2024;Q    ;Carmen : vocal score /;Bizet, Georges (1838-1875);10;2024
1000003798;ATM   ;ATM  ;MOA  ;ATM   ;ATM   ;1;28/10/2024;T    ;Casos prácticos para secretarios y técnicos de Administració;Bejarano Lucas, José Manuel.;10;2024
1300018068;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;28/10/2024;Q    ;Gran quinteto para piano, dos violines, viola y violonchelo;Vila de Forns, Celestino (S.XIX-XX);10;2024
100768364;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;28/10/2024;Q    ;Tango en re major /;Albéniz, Isaac (1860-1909);10;2024
101886206;BMM   ;;MA   ;;;;28/10/2024;Q    ;Método de dulzaina /;Blasco, Juan A.;10;2024
1300025398;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;29/10/2024;T    ;Ukele lala : aprende a tocar el ukelele en familia /;Rey, Salva.;10;2024
1300027101;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;29/10/2024;T    ;Método para ukulele. Libro 1 [;Rev, Lil' (1968-);10;2024
100359778;BMM   ;;NP   ;;;;29/10/2024;T    ;Noticias y catálogo de música en el Archivo de la S. y A.I.C;López Martín, Juan.;10;2024
1300026876;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;29/10/2024;T    ;Héroes del blues, el jazz y el country de R.Crumb /;Crumb, Robert (1943-);10;2024
100322672;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;24/10/2024;T    ;La otra historia de la música : ponencias presentadas en el;Congreso Internacional de Mujeres en la Música (8º. 1992. Bi;10;2024
1300028978;BMM   ;USU  ;MA   ;BMM   ;BMM   ;1;24/10/2024;T    ;Las herederas de Euterpe: Una historia de la música en clave;Martí, Joan Maria.;10;2024
1000003800;ATM   ;ATM  ;MOA  ;ATM   ;ATM   ;1;21/10/2024;P    ;Herramientas de investigación económica y detección patrimon;Juez Martel, Pedro.;10;2024
